,id,breed,classification,sex,watch_tv,iq,hours_watched
5351,A10DAE,Boxer,Average Working/Obedience Intelligence,Female,No,124,0
5352,A500D9,Boxer,Average Working/Obedience Intelligence,Female,Yes,113,70.91202432
5353,594C2D,Boxer,Average Working/Obedience Intelligence,Female,Yes,98,72.02453813
5354,A2E50F,Boxer,Average Working/Obedience Intelligence,Female,Yes,120,75.5234412
5355,82FD24,Boxer,Average Working/Obedience Intelligence,Male,Yes,120,85.16647514
5356,3E2553,Boxer,Average Working/Obedience Intelligence,Female,No,110,0
5357,056EB5,Boxer,Average Working/Obedience Intelligence,Male,Yes,104,69.11603811
5358,C84044,Boxer,Average Working/Obedience Intelligence,Male,No,118,0
5359,CB4605,Boxer,Average Working/Obedience Intelligence,Male,No,98,0
5360,A094CE,Boxer,Average Working/Obedience Intelligence,Female,No,122,0
5361,1.99E+06,Boxer,Average Working/Obedience Intelligence,Female,Yes,136,98.48468906
5362,D55461,Boxer,Average Working/Obedience Intelligence,Male,Yes,104,70.24814293
5363,626944,Boxer,Average Working/Obedience Intelligence,Male,Yes,115,80.58589176
5364,DBDFAB,Boxer,Average Working/Obedience Intelligence,Female,Yes,111,74.40868136
5365,8C6AEC,Boxer,Average Working/Obedience Intelligence,Male,No,120,0
5366,26EB3F,Boxer,Average Working/Obedience Intelligence,Female,No,121,0
5367,E208ED,Boxer,Average Working/Obedience Intelligence,Female,Yes,108,69.04597485
5368,F93E2A,Boxer,Average Working/Obedience Intelligence,Male,No,137,0
5369,250F18,Boxer,Average Working/Obedience Intelligence,Male,Yes,125,88.87188372
5370,C23D3F,Boxer,Average Working/Obedience Intelligence,Female,Yes,144,93.96030917
5371,D3C29E,Boxer,Average Working/Obedience Intelligence,Female,No,110,0
5372,22BCE8,Boxer,Average Working/Obedience Intelligence,Female,No,110,0
5373,C8FF28,Boxer,Average Working/Obedience Intelligence,Male,No,103,0
5374,D43264,Boxer,Average Working/Obedience Intelligence,Female,Yes,127,86.82546218
5375,555D4E,Boxer,Average Working/Obedience Intelligence,Male,No,126,0
5376,CEA08E,Boxer,Average Working/Obedience Intelligence,Male,Yes,115,67.97894667
5377,CA5B52,Boxer,Average Working/Obedience Intelligence,Male,Yes,99,63.43321461
5378,AF595A,Boxer,Average Working/Obedience Intelligence,Female,Yes,95,61.242116
5379,894D05,Boxer,Average Working/Obedience Intelligence,Female,Yes,123,94.11068665
5380,300AB4,Boxer,Average Working/Obedience Intelligence,Female,Yes,106,62.11161035
5381,E716DF,Boxer,Average Working/Obedience Intelligence,Male,Yes,92,66.31385154
5382,FC65E0,Great Dane,Average Working/Obedience Intelligence,Female,No,128,0
5383,AED00B,Great Dane,Average Working/Obedience Intelligence,Female,No,105,0
5384,A909C2,Great Dane,Average Working/Obedience Intelligence,Male,Yes,119,76.39254245
5385,6357D9,Great Dane,Average Working/Obedience Intelligence,Female,No,116,0
5386,77651F,Great Dane,Average Working/Obedience Intelligence,Male,No,95,0
5387,4E4694,Great Dane,Average Working/Obedience Intelligence,Female,Yes,125,84.32944438
5388,BAB564,Great Dane,Average Working/Obedience Intelligence,Male,No,100,0
5389,59509D,Great Dane,Average Working/Obedience Intelligence,Male,No,78,0
5390,1C9B80,Great Dane,Average Working/Obedience Intelligence,Male,No,99,0
5391,9D899B,Great Dane,Average Working/Obedience Intelligence,Male,No,84,0
5392,EA13D8,Great Dane,Average Working/Obedience Intelligence,Female,No,101,0
5393,0E4B92,Great Dane,Average Working/Obedience Intelligence,Female,No,99,0
5394,CEE081,Great Dane,Average Working/Obedience Intelligence,Male,No,93,0
5395,45E2A4,Great Dane,Average Working/Obedience Intelligence,Male,No,118,0
5396,313B3C,Great Dane,Average Working/Obedience Intelligence,Male,Yes,122,82.44981208
5397,D414D3,Great Dane,Average Working/Obedience Intelligence,Female,Yes,128,86.12163401
5398,1DC4C7,Great Dane,Average Working/Obedience Intelligence,Male,Yes,126,78.11730926
5399,02CC69,Great Dane,Average Working/Obedience Intelligence,Male,No,111,0
5400,54B252,Great Dane,Average Working/Obedience Intelligence,Female,No,104,0
5401,A44422,Great Dane,Average Working/Obedience Intelligence,Female,No,104,0
5402,20D4D9,Great Dane,Average Working/Obedience Intelligence,Male,Yes,133,86.53249939
5403,299653,Great Dane,Average Working/Obedience Intelligence,Male,No,133,0
5404,58E3DE,Great Dane,Average Working/Obedience Intelligence,Male,No,112,0
5405,9A4541,Great Dane,Average Working/Obedience Intelligence,Female,Yes,112,69.41091295
5406,F3F9F2,Great Dane,Average Working/Obedience Intelligence,Male,No,105,0
5407,FD2FE2,Great Dane,Average Working/Obedience Intelligence,Male,Yes,126,87.39614855
5408,152DE8,Great Dane,Average Working/Obedience Intelligence,Female,Yes,84,53.92289306
5409,F91D96,Great Dane,Average Working/Obedience Intelligence,Male,Yes,117,73.77713043
5410,0FE4CA,Great Dane,Average Working/Obedience Intelligence,Male,No,84,0
5411,0C475C,Great Dane,Average Working/Obedience Intelligence,Male,Yes,116,77.95906269
5412,58D08F,Great Dane,Average Working/Obedience Intelligence,Female,No,111,0
5413,63FBE9,Great Dane,Average Working/Obedience Intelligence,Male,Yes,128,82.20611259
5414,D763D1,Great Dane,Average Working/Obedience Intelligence,Male,No,109,0
5415,C91E40,Great Dane,Average Working/Obedience Intelligence,Male,Yes,120,82.99865649
5416,F8ED41,Great Dane,Average Working/Obedience Intelligence,Female,Yes,142,95.12515082
5417,C3DEB0,Great Dane,Average Working/Obedience Intelligence,Female,No,110,0
5418,F2DB13,Great Dane,Average Working/Obedience Intelligence,Female,No,93,0
5419,A20399,Great Dane,Average Working/Obedience Intelligence,Female,Yes,111,73.45889199
5420,64AB52,Great Dane,Average Working/Obedience Intelligence,Male,No,105,0
5421,3E7234,Great Dane,Average Working/Obedience Intelligence,Male,No,119,0
5422,8FC3D0,Great Dane,Average Working/Obedience Intelligence,Female,Yes,134,96.86466459
5423,234062,Great Dane,Average Working/Obedience Intelligence,Female,Yes,143,93.86045796
5424,91AC28,Great Dane,Average Working/Obedience Intelligence,Male,No,101,0
5425,E8D46F,Great Dane,Average Working/Obedience Intelligence,Female,No,132,0
5426,DF6262,Great Dane,Average Working/Obedience Intelligence,Female,Yes,112,84.62517634
5427,F2262E,Great Dane,Average Working/Obedience Intelligence,Male,No,99,0
5428,72DF60,Great Dane,Average Working/Obedience Intelligence,Male,Yes,92,60.29012607
5429,1F3A8C,Great Dane,Average Working/Obedience Intelligence,Male,Yes,137,79.77711416
5430,96F4EF,Great Dane,Average Working/Obedience Intelligence,Female,No,111,0
5431,32FDC8,Great Dane,Average Working/Obedience Intelligence,Male,Yes,131,92.58784836
5432,E74FC3,Great Dane,Average Working/Obedience Intelligence,Male,No,129,0
5433,8D1950,Dachshund,Average Working/Obedience Intelligence,Male,Yes,112,68.78830845
5434,CB8BA1,Dachshund,Average Working/Obedience Intelligence,Female,Yes,109,64.96861199
5435,EFA7D3,Dachshund,Average Working/Obedience Intelligence,Male,No,101,0
5436,AACF9E,Dachshund,Average Working/Obedience Intelligence,Female,Yes,93,68.06200839
5437,787EA7,Dachshund,Average Working/Obedience Intelligence,Male,No,123,0
5438,EBBDFC,Dachshund,Average Working/Obedience Intelligence,Female,No,121,0
5439,488BE2,Dachshund,Average Working/Obedience Intelligence,Female,No,115,0
5440,349B95,Dachshund,Average Working/Obedience Intelligence,Female,No,92,0
5441,5EA7A7,Dachshund,Average Working/Obedience Intelligence,Male,Yes,111,81.29165754
5442,4ED632,Dachshund,Average Working/Obedience Intelligence,Female,Yes,124,85.22602214
5443,FE7292,Dachshund,Average Working/Obedience Intelligence,Female,No,123,0
5444,648291,Dachshund,Average Working/Obedience Intelligence,Female,No,98,0
5445,4D8BE9,Dachshund,Average Working/Obedience Intelligence,Male,Yes,110,70.92288917
5446,CD06AF,Dachshund,Average Working/Obedience Intelligence,Male,Yes,97,63.33677851
5447,6D92BE,Dachshund,Average Working/Obedience Intelligence,Male,No,93,0
5448,C102B8,Dachshund,Average Working/Obedience Intelligence,Male,Yes,138,83.08261203
5449,E1312F,Dachshund,Average Working/Obedience Intelligence,Female,No,105,0
5450,150AA8,Dachshund,Average Working/Obedience Intelligence,Female,No,124,0
5451,09CA13,Dachshund,Average Working/Obedience Intelligence,Female,Yes,100,69.42400534
5452,669ABF,Dachshund,Average Working/Obedience Intelligence,Male,No,108,0
5453,8413A8,Dachshund,Average Working/Obedience Intelligence,Male,No,105,0
5454,AC63D2,Dachshund,Average Working/Obedience Intelligence,Male,No,107,0
5455,B300C0,Dachshund,Average Working/Obedience Intelligence,Male,No,102,0
5456,0B2885,Dachshund,Average Working/Obedience Intelligence,Male,No,83,0
5457,531668,Dachshund,Average Working/Obedience Intelligence,Male,Yes,109,63.63361146
5458,2C345D,Dachshund,Average Working/Obedience Intelligence,Female,Yes,117,77.70353789
5459,A53403,Dachshund,Average Working/Obedience Intelligence,Male,No,124,0
5460,C54CC8,Dachshund,Average Working/Obedience Intelligence,Female,No,133,0
5461,835A10,Dachshund,Average Working/Obedience Intelligence,Male,No,123,0
5462,2E2865,Dachshund,Average Working/Obedience Intelligence,Male,No,149,0
5463,B9B6BB,Dachshund,Average Working/Obedience Intelligence,Female,Yes,131,80.67007189
5464,83E1CD,Dachshund,Average Working/Obedience Intelligence,Male,Yes,124,77.32232717
5465,EAB61A,Dachshund,Average Working/Obedience Intelligence,Male,Yes,121,76.52756152
5466,B36896,Dachshund,Average Working/Obedience Intelligence,Male,Yes,140,98.06344927
5467,EA29D1,Dachshund,Average Working/Obedience Intelligence,Female,Yes,120,91.6065434
5468,C0765D,Dachshund,Average Working/Obedience Intelligence,Female,Yes,123,79.85541193
5469,30DA10,Dachshund,Average Working/Obedience Intelligence,Male,No,102,0
5470,F2A555,Dachshund,Average Working/Obedience Intelligence,Male,Yes,128,83.18392042
5471,6F3B50,Dachshund,Average Working/Obedience Intelligence,Male,No,108,0
5472,B28628,Dachshund,Average Working/Obedience Intelligence,Female,Yes,104,65.45729109
5473,AF7805,Dachshund,Average Working/Obedience Intelligence,Female,Yes,134,91.7279142
5474,4230EC,Dachshund,Average Working/Obedience Intelligence,Male,Yes,95,66.24920826
5475,6C1AD0,Dachshund,Average Working/Obedience Intelligence,Male,No,81,0
5476,03AE5B,Dachshund,Average Working/Obedience Intelligence,Male,Yes,124,80.19732278
5477,FE186B,Dachshund,Average Working/Obedience Intelligence,Female,Yes,132,87.39180332
5478,B0DE71,Dachshund,Average Working/Obedience Intelligence,Male,Yes,125,77.74416074
5479,8CBC30,Dachshund,Average Working/Obedience Intelligence,Female,No,96,0
5480,08DAD9,Dachshund,Average Working/Obedience Intelligence,Male,No,98,0
5481,9AD9FE,Dachshund,Average Working/Obedience Intelligence,Female,No,113,0
5482,96053B,Dachshund,Average Working/Obedience Intelligence,Female,No,102,0
5483,A41C55,Dachshund,Average Working/Obedience Intelligence,Female,Yes,121,78.81589416
5484,34C6C6,Dachshund,Average Working/Obedience Intelligence,Female,No,93,0
5485,B62B88,Dachshund,Average Working/Obedience Intelligence,Female,Yes,125,92.88724465
5486,2A9919,Dachshund,Average Working/Obedience Intelligence,Female,Yes,125,79.29540777
5487,277881,Dachshund,Average Working/Obedience Intelligence,Female,Yes,127,85.72469626
5488,9AA5C7,Dachshund,Average Working/Obedience Intelligence,Male,Yes,89,60.84566023
5489,22ACED,Dachshund,Average Working/Obedience Intelligence,Male,Yes,105,70.45242837
5490,71748D,Dachshund,Average Working/Obedience Intelligence,Female,Yes,124,69.7018203
5491,31CE84,Dachshund,Average Working/Obedience Intelligence,Male,Yes,110,84.66558856
5492,906A10,Dachshund,Average Working/Obedience Intelligence,Male,No,134,0
5493,F7DBF3,Dachshund,Average Working/Obedience Intelligence,Male,No,106,0
5494,99B37F,Dachshund,Average Working/Obedience Intelligence,Male,Yes,89,60.7610584
5495,261AEE,Dachshund,Average Working/Obedience Intelligence,Female,No,113,0
5496,53729,Dachshund,Average Working/Obedience Intelligence,Male,Yes,113,76.42421511
5497,02F47E,Dachshund,Average Working/Obedience Intelligence,Male,No,107,0
5498,5E9BC1,Dachshund,Average Working/Obedience Intelligence,Female,Yes,114,82.87116073
5499,4C7A55,Dachshund,Average Working/Obedience Intelligence,Male,Yes,143,86.63618691
5500,3A7BB1,Dachshund,Average Working/Obedience Intelligence,Male,Yes,118,71.20151145
5501,62BC04,Dachshund,Average Working/Obedience Intelligence,Male,No,122,0
5502,F2E3BE,Dachshund,Average Working/Obedience Intelligence,Female,Yes,151,111.7405397
5503,F2F95C,Dachshund,Average Working/Obedience Intelligence,Female,Yes,123,83.44775151
5504,B67069,Dachshund,Average Working/Obedience Intelligence,Male,Yes,130,88.26230894
5505,535C8A,Dachshund,Average Working/Obedience Intelligence,Female,No,86,0
5506,F43073,Dachshund,Average Working/Obedience Intelligence,Male,Yes,133,98.48813961
5507,6B5786,Dachshund,Average Working/Obedience Intelligence,Female,No,106,0
5508,808745,Dachshund,Average Working/Obedience Intelligence,Male,No,124,0
5509,2F8A8E,Dachshund,Average Working/Obedience Intelligence,Male,No,121,0
5510,66EC5A,Dachshund,Average Working/Obedience Intelligence,Female,Yes,112,76.541129
5511,2CE0E9,Shiba Inu,Average Working/Obedience Intelligence,Female,No,114,0
5512,5.28E+05,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,119,78.90337404
5513,1A6185,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,129,77.48350608
5514,A70F8A,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,125,79.60858175
5515,2B97B9,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,86,53.0251736
5516,42F46C,Shiba Inu,Average Working/Obedience Intelligence,Male,No,131,0
5517,EF82DB,Shiba Inu,Average Working/Obedience Intelligence,Female,Yes,99,67.10947789
5518,4DB9C7,Shiba Inu,Average Working/Obedience Intelligence,Male,No,119,0
5519,A7BD13,Shiba Inu,Average Working/Obedience Intelligence,Male,No,138,0
5520,F9D3C4,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,99,68.37655476
5521,FB1898,Shiba Inu,Average Working/Obedience Intelligence,Female,No,121,0
5522,CB1806,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,138,94.53831094
5523,993960,Shiba Inu,Average Working/Obedience Intelligence,Female,Yes,133,97.58914324
5524,8F5FFE,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,110,77.01138498
5525,67F594,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,129,91.74445429
5526,C57D00,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,106,74.66142201
5527,962509,Shiba Inu,Average Working/Obedience Intelligence,Female,Yes,121,80.16232798
5528,A8CBD2,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,104,68.81527788
5529,09B881,Shiba Inu,Average Working/Obedience Intelligence,Male,No,95,0
5530,B7E9AB,Shiba Inu,Average Working/Obedience Intelligence,Female,No,137,0
5531,3EDF03,Shiba Inu,Average Working/Obedience Intelligence,Male,No,122,0
5532,BF7896,Shiba Inu,Average Working/Obedience Intelligence,Female,No,107,0
5533,C5222F,Shiba Inu,Average Working/Obedience Intelligence,Female,No,127,0
5534,FA7B4A,Shiba Inu,Average Working/Obedience Intelligence,Female,No,95,0
5535,53FA89,Shiba Inu,Average Working/Obedience Intelligence,Female,Yes,118,76.55354267
5536,1605FF,Shiba Inu,Average Working/Obedience Intelligence,Male,No,118,0
5537,59BEF1,Shiba Inu,Average Working/Obedience Intelligence,Male,No,89,0
5538,A167B6,Shiba Inu,Average Working/Obedience Intelligence,Female,Yes,121,85.22581521
5539,983445,Shiba Inu,Average Working/Obedience Intelligence,Female,No,111,0
5540,F90968,Shiba Inu,Average Working/Obedience Intelligence,Male,No,115,0
5541,38DE42,Shiba Inu,Average Working/Obedience Intelligence,Female,No,112,0
5542,C80AE3,Shiba Inu,Average Working/Obedience Intelligence,Female,Yes,114,80.02412007
5543,70BAD4,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,141,96.09536902
5544,D84806,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,115,83.406396
5545,4483CC,Shiba Inu,Average Working/Obedience Intelligence,Female,No,98,0
5546,E912AD,Shiba Inu,Average Working/Obedience Intelligence,Female,Yes,102,61.27265676
5547,7ACB34,Shiba Inu,Average Working/Obedience Intelligence,Female,Yes,125,73.1657624
5548,974FCC,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,114,78.51145228
5549,F39594,Shiba Inu,Average Working/Obedience Intelligence,Male,Yes,103,68.3127727
5550,6108AA,Shiba Inu,Average Working/Obedience Intelligence,Female,Yes,124,80.68640236
